title,article_link,thumbnail_link,caption,date,author,page
[Cek Fakta] Video Dosen Melayang saat Perkuliahan Berlangsung? Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/akW9wl3N-cek-fakta-video-dosen-melayang-saat-perkuliahan-berlangsung-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/18/1378266/42flFzDysQ.png?w=320,, 18-Januari-2022 12:36,,120
[Cek Fakta] Benarkah Omicron dalam Bahasa Yunani Berarti Akhir Zaman? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/8N0GY7dK-cek-fakta-benarkah-omicron-dalam-bahasa-yunani-berarti-akhir-zaman-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/18/1378235/a7j38xEMQ4.png?w=320,, 18-Januari-2022 11:53,,120
[Cek Fakta] Foto Istri Anies Baswedan dan Narasi Mahar jadi Ibu Negara Rp63 M? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/4baqrR2b-cek-fakta-foto-istri-anies-baswedan-dan-narasi-mahar-jadi-ibu-negara-rp63-m-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/18/1378223/zChwRtMayJ.png?w=320,, 18-Januari-2022 11:39,,120
[Cek Fakta] Video Polisi Berbahasa Mandarin Ini Dipertanyakan? Simak Faktanya,https://www.medcom.id/telusur/cek-fakta/nN9XJaGK-cek-fakta-video-polisi-berbahasa-mandarin-ini-dipertanyakan-simak-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/18/1378130/b1VxRFTqMo.png?w=320,, 18-Januari-2022 08:12,,120
[Cek Fakta] Benarkah Permen Yupi Terbuat dari Kulit Babi? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/yKXqwraN-cek-fakta-benarkah-permen-yupi-terbuat-dari-kulit-babi-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/17/1377986/8UkVWifPCL.png?w=320,, 17-Januari-2022 18:22,,120
[Cek Fakta] Vaksin untuk Membunuh Pribumi dan Wilayahnya akan Ditempati Pendatang Komunis? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/ybDXeGAb-cek-fakta-vaksin-untuk-membunuh-pribumi-dan-wilayahnya-akan-ditempati-pendatang-komunis-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/17/1377796/WqcrVQUhMd.png?w=320,, 17-Januari-2022 10:38,,120
[Cek Fakta] Beredar Video Jembatan Ambruk di Samarinda? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/Dkq4jZnb-cek-fakta-beredar-video-jembatan-ambruk-di-samarinda-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/17/1377728/vIjqU7eR9G.png?w=320,, 17-Januari-2022 08:11,,120
[Cek Fakta] Video Pakar Amerika dan Eropa Sebut Vaksin Covid-19 Membahayakan Kesehatan? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/Dkq4j5eb-cek-fakta-video-pakar-amerika-dan-eropa-sebut-vaksin-covid-19-membahayakan-kesehatan-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/16/1377528/aiWBlYOJcn.png?w=320,, 16-Januari-2022 12:36,,120
[Cek Fakta] Video Raja Bahrain Dikawal Robot Bersenjata? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/VNngz9Xb-cek-fakta-video-raja-bahrain-dikawal-robot-bersenjata-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/16/1377521/ESQ62MHztG.png?w=320,, 16-Januari-2022 12:04,,120
"[Cek Fakta] Akun WhatsApp Bupati Pati Memberi Sedekah Hoaks, Begini Faktanya",https://www.medcom.id/telusur/cek-fakta/zNAXGAvK-cek-fakta-akun-whatsapp-bupati-pati-memberi-sedekah-hoaks-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/15/1377290/A2f8KzuiFS.png?w=320,, 15-Januari-2022 14:12,,120
[Cek Fakta] Video Warga Tak Sadar saat Tsunami Datang? Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/gNQexj5N-cek-fakta-video-warga-tak-sadar-saat-tsunami-datang-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/15/1377258/5vSCgNjK7W.png?w=320,, 15-Januari-2022 12:10,,150
"[Cek Fakta] Video Pelaku Penculikan Anak Babak Belur Diamuk Massa di Bogor Hoaks, Begini Faktanya",https://www.medcom.id/telusur/cek-fakta/zNAXGYzK-cek-fakta-video-pelaku-penculikan-anak-babak-belur-diamuk-massa-di-bogor-hoaks-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/14/1377102/ndJ50ZbrWc.png?w=320,, 14-Januari-2022 19:52,,150
[Cek Fakta] Benarkah Yang Tidak Punya Kartu BPJS Kesehatan Wajib Membayar Vaksin Booster? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/akW9wyqN-cek-fakta-yang-tidak-punya-kartu-bpjs-kesehatan-wajib-membayar-vaksin-booster-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/14/1376922/KoWRmOSBcQ.png?w=320,, 14-Januari-2022 12:16,,150
[Cek Fakta] Pria Ini Bisa Hamil dan Melahirkan Sepasang Anak? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/wkBXqngN-cek-fakta-pria-ini-bisa-hamil-dan-melahirkan-sepasang-anak-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/14/1376915/eOhPpQ5uZJ.png?w=320,, 14-Januari-2022 11:44,,150
YouTube Dicap sebagai Sarang Hoaks oleh Koalisi Pemeriksa Fakta Dunia,https://www.medcom.id/telusur/cek-fakta/gNQexAvN-youtube-dicap-sarang-hoaks-oleh-koalisi-pemeriksa-fakta-dunia,https://cdn.medcom.id/dynamic/content/2022/01/13/1376558/qAr0ZwMBdb.jpeg?w=320,, 13-Januari-2022 16:40,,150
[Cek Fakta] Beredar Video Penampakan UFO Alien? Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/VNxoJVJK-cek-fakta-beredar-video-penampakan-ufo-alien-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/13/1376503/kTKFfBXrgU.png?w=320,, 13-Januari-2022 15:14,,150
[Cek Fakta] Tes PCR Tidak Mampu Membedakan Virus Covid-19 dan Influenza? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/VNngxpjb-cek-fakta-tes-pcr-tidak-mampu-membedakan-virus-covid-19-dan-influenza-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/13/1376321/zOCNYQ4qoS.png?w=320,, 13-Januari-2022 11:05,,150
[Cek Fakta] Beredar Pesan Singkat Pemenang Undian Shopee Berhadiah Cek Tunai Rp185 Juta? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/ZkevJDqK-cek-fakta-beredar-pesan-singkat-pemenang-undian-shopee-berhadiah-cek-tunai-rp185-juta-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/13/1376312/TiySuFKX5v.png?w=320,, 13-Januari-2022 10:59,,150
[Cek Fakta] Kembali Beredar BPJS Kesehatan Bagikan Uang Rp125 Juta untuk Satu Orang Beruntung? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/8KyJ9qON-cek-fakta-kembali-beredar-bpjs-kesehatan-bagikan-uang-rp125-juta-untuk-satu-orang-beruntung-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/13/1376281/wjk5EyWBYq.png?w=320,, 13-Januari-2022 10:38,,150
[Cek Fakta] Ahok Resmi Dicalonkan di Pilgub DKI? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/ZkevJqrK-cek-fakta-ahok-resmi-dicalonkan-di-pilgub-dki-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/12/1376156/pXQdFRtk63.png?w=320,, 12-Januari-2022 20:34,,150
"[Cek Fakta] Akses Akun Facebook Saat Ini Harus Gunakan Bukti Vaksinasi Covid-19, Benarkah?",https://www.medcom.id/telusur/cek-fakta/VNxo9nxK-cek-fakta-akses-akun-facebook-saat-ini-harus-gunakan-bukti-vaksinasi-covid-19-benarkah,https://cdn.medcom.id/dynamic/content/2022/01/12/1376003/CXcR1YvgSK.png?w=320,, 12-Januari-2022 17:00,,150
"[Cek Fakta] Tiket MotoGP Mandalika Sudah Habis Terjual dan Formula E Menghabiskan APBD DKI, Benarkah?",https://www.medcom.id/telusur/cek-fakta/VNngxyAb-cek-fakta-tiket-motogp-mandalika-sudah-habis-terjual-dan-formula-e-menghabiskan-apbd-dki-benarkah,https://cdn.medcom.id/dynamic/content/2022/01/12/1375965/rFaG37Lwxk.png?w=320,, 12-Januari-2022 16:16,,150
[Cek Fakta] Wanita Bule Ini Pakai Kaos Berisi Umpatan ke Anies Baswedan? Cek Dulu Faktanya,https://www.medcom.id/telusur/cek-fakta/MkMDYZjb-cek-fakta-wanita-bule-ini-pakai-kaos-berisi-umpatan-ke-anies-baswedan-cek-dulu-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/12/1375932/dOfRt7cBah.png?w=320,, 12-Januari-2022 14:18,,150
[Cek Fakta] Benarkah Penerima Vaksin Covid-19 Lebih Mudah Terinfeksi Omicron? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/Dkq4JwRb-cek-fakta-benarkah-penerima-vaksin-covid-19-lebih-mudah-terinfeksi-omicron-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/12/1375872/LQCO1csevb.png?w=320,, 12-Januari-2022 12:57,,150
[Cek Fakta] Garuda Indonesia Dikabarkan Mendarat Darurat di Iran? Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/ob34pPyk-cek-fakta-garuda-indonesia-dikabarkan-mendarat-darurat-di-iran-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/12/1375857/ToAZWRlNqV.png?w=320,, 12-Januari-2022 12:28,,150
[Cek Fakta] Video Ade Armando ,https://www.medcom.id/telusur/cek-fakta/wkBX8GDN-cek-fakta-video-ade-armando-buzzer-yang-dianggap-sudah-tobat-dan-sadar-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/12/1375715/xPefHa6h0n.png?w=320,, 12-Januari-2022 08:04,,150
[Cek Fakta] Video Polres Singkawang Menggunakan Bahasa Mandarin bukan Indonesia? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/4KZqXZWk-cek-fakta-video-polres-singkawang-menggunakan-bahasa-mandarin-bukan-indonesia-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/12/1375700/6m4Ybskavw.png?w=320,, 12-Januari-2022 07:30,,150
"[Cek Fakta] Awas, Surat Pengangkatan Guru Honorer untuk ASN 2022 Ini Hoaks",https://www.medcom.id/telusur/cek-fakta/MkMDY4xb-cek-fakta-awas-surat-pengangkatan-guru-honorer-untuk-asn-2022-ini-hoaks,https://cdn.medcom.id/dynamic/content/2022/01/11/1375532/wvVBJD0yFo.jpg?w=320,, 11-Januari-2022 18:10,,150
[Cek Fakta] Benarkah Kartu Keluarga Saat Ini Seukuran KTP? Cek Dulu Faktanya,https://www.medcom.id/telusur/cek-fakta/3NOzYxpK-cek-fakta-benarkah-kartu-keluarga-saat-ini-seukuran-ktp-cek-dulu-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/11/1375516/CkrVnOpKIg.png?w=320,, 11-Januari-2022 17:43,,150
[Cek Fakta] Ledakan di Sebuah Masjid Saat Salat Jumat Menewaskan 67 Jemaah? Begini Fakta Sebenarnya,https://www.medcom.id/telusur/cek-fakta/Obz49mYK-cek-fakta-ledakan-di-sebuah-masjid-saat-salat-jumat-menewaskan-67-jemaah-begini-fakta-sebenarnya,https://cdn.medcom.id/dynamic/content/2022/01/11/1375310/GzWZ9jd0M1.png?w=320,, 11-Januari-2022 12:25,,150
"[Cek Fakta] Foto Anies Berada di Dalam Sumur Resapan, Benarkah? Begini Faktanya",https://www.medcom.id/telusur/cek-fakta/nbwMdMxK-cek-fakta-foto-anies-berada-di-dalam-sumur-resapan-benarkah-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/11/1375297/MlOmrdzp5q.png?w=320,, 11-Januari-2022 11:57,,150
[Cek Fakta] Beredar Video Garuda Indonesia Jatuh di Landasan Bandara Iran? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/9K5XGQ3k-cek-fakta-beredar-video-garuda-indonesia-jatuh-di-landasan-bandara-iran-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/11/1375245/GEfscmrSHN.png?w=320,, 11-Januari-2022 10:38,,150
[Cek Fakta] Vaksin Covid-19 Mengandung ,https://www.medcom.id/telusur/cek-fakta/GNlWjq5K-cek-fakta-vaksin-covid-19-mengandung-graphene-oxide-penyebab-hiv-aids-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/11/1375219/bPjRWn6rvL.png?w=320,, 11-Januari-2022 09:53,,150
[Cek Fakta] Sultan Hamengku Buwono X Anggap Covid-19 Sandiwara? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/MkMDYdEb-cek-fakta-sultan-hamengku-buwono-x-anggap-covid-19-sandiwara-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/11/1375176/jCwW8YLb1r.png?w=320,, 11-Januari-2022 08:31,,150
[Cek Fakta] Covid-19 Senjata Biologis? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/8KyJ9dXN-cek-fakta-covid-19-senjata-biologis-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/10/1374881/ek61hOZfa5.png?w=320,, 10-Januari-2022 13:33,,150
[Cek Fakta] Akan Beredar Video soal Covid-19 India yang Retas Ponsel dalam 10 Detik? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/dN6XOOpk-cek-fakta-akan-beredar-video-soal-covid-19-india-yang-retas-ponsel-dalam-10-detik-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/10/1374829/HUkZlxmyf8.png?w=320,, 10-Januari-2022 11:30,,150
[Cek Fakta] Beredar Link Survei Berhadiah Rp2 Juta HUT ke-55 Pertamina? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/JKR34jON-cek-fakta-beredar-link-survei-berhadiah-rp2-juta-hut-ke-55-pertamina-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/10/1374804/vMBNjpD4lc.png?w=320,, 10-Januari-2022 10:51,,150
[Cek Fakta] RSCM Mulai Tinggalkan Pasang Ring Tangani Pasien Jantung Koroner? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/Dkq4DmVb-cek-fakta-rscm-mulai-tinggalkan-pasang-ring-tangani-pasien-jantung-koroner-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/09/1374528/cU4LX2hYz8.png?w=320,, 09-Januari-2022 15:16,,150
[Cek Fakta] Daftar Bahan Kimia Berbahaya dalam Vaksin Covid-19? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/gNQe6qqN-cek-fakta-daftar-bahan-kimia-berbahaya-dalam-vaksin-covid-19-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/09/1374514/pyHeaEJPoG.png?w=320,, 09-Januari-2022 10:55,,150
[Cek Fakta] Informasi dari WHO Vaksin di Seluruh Dunia harus Dihentikan? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/yNLLEj6N-cek-fakta-informasi-dari-who-vaksin-di-seluruh-dunia-harus-dihentikan-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/09/1374507/WzOQiuK05r.png?w=320,, 09-Januari-2022 10:33,,150
[Cek Fakta] Benarkah Tes Warna Sepatu Ini Dapat Menentukan Sisi Otak yang Dominan? Cek Faktanya,https://www.medcom.id/telusur/cek-fakta/GKdjnL0b-cek-fakta-benarkah-tes-warna-sepatu-ini-dapat-menentukan-sisi-otak-yang-dominan-cek-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/08/1374378/g0l9Kf28YA.png?w=320,, 08-Januari-2022 17:18,,180
"[Cek Fakta] Viral Video Seorang Ayah Aniaya Anaknya dengan Balok Kayu, Begini Faktanya Sebenarnya",https://www.medcom.id/telusur/cek-fakta/lKYqAg3K-cek-fakta-viral-video-seorang-ayah-aniaya-anaknya-dengan-balok-kayu-begini-faktanya-sebenarnya,https://cdn.medcom.id/dynamic/content/2022/01/08/1374317/f4ITzNjnio.png?w=320,, 08-Januari-2022 13:04,,180
[Cek Fakta] Benarkah Cristiano Ronaldo Berdarah Indonesia yang Sempat Menolak Membela Timnas? Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/ybDX9x0b-cek-fakta-benarkah-cristiano-ronaldo-berdarah-indonesia-yang-sempat-menolak-membela-timnas-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/08/1374308/ojAbiXkalL.png?w=320,, 08-Januari-2022 12:37,,180
[Cek Fakta] Warga Korsel yang Belum Divaksin Dilarang Nyoblos pada Pilpres 2022? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/zNPm2xPb-cek-fakta-warga-korsel-yang-belum-divaksin-dilarang-nyoblos-pada-pilpres-2022-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/07/1374031/8Az4vqGB5h.png?w=320,, 07-Januari-2022 15:04,,180
"[Cek Fakta] Beredar Link Bantuan Kompensasi Biaya di Rumah Saja Rp1,2 Juta? Ini Faktanya",https://www.medcom.id/telusur/cek-fakta/PNg7mV9N-cek-fakta-beredar-link-bantuan-kompensasi-biaya-di-rumah-saja-rp1-2-juta-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/07/1374024/mqMoG5fSIJ.png?w=320,, 07-Januari-2022 14:48,,180
[Cek Fakta] Video Imam Besar Masjidil Haram Diberi Kalung Salib dari Pangeran Ghana? Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/3NOz4vzK-cek-fakta-video-imam-besar-masjidil-haram-diberi-kalung-salib-dari-pangeran-ghana-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/07/1373960/Iv23S5tXAl.png?w=320,, 07-Januari-2022 13:00,,180
[Cek Fakta] Video Peresmian Gereja di Arab Saudi? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/Gbmaw8yb-cek-fakta-video-peresmian-gereja-di-arab-saudi-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/06/1373711/P6H4xnJU8K.png?w=320,, 06-Januari-2022 19:48,,180
[Cek Fakta] Muncul Lagi Varian Baru Covid-19 Bernama Florona? Cek Faktanya,https://www.medcom.id/telusur/cek-fakta/Zkevn3ZK-cek-fakta-muncul-lagi-varian-baru-covid-19-bernama-florona-cek-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/06/1373612/Eprgu2aSY8.png?w=320,, 06-Januari-2022 16:34,,180
[Cek Fakta] Terima SMS Shopee Bagikan Hadiah Rp185 juta? Cek Dulu Faktanya,https://www.medcom.id/telusur/cek-fakta/wkBXRjxN-cek-fakta-terima-sms-shopee-bagikan-hadiah-rp185-juta-cek-dulu-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/06/1373459/LZ1KvtOa75.jpeg?w=320,, 06-Januari-2022 12:41,,180
[Cek Fakta] Muncul Fenomena Aphelion Cuaca jadi Lebih Dingin dan Bikin Meriang hingga Batuk Sesak Napas? Simak Faktanya,https://www.medcom.id/telusur/cek-fakta/ybDX9rPb-cek-fakta-muncul-fenomena-aphelion-cuaca-jadi-lebih-dingin-dan-bikin-meriang-hingga-batuk-sesak-napas-simak-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/06/1373452/9pz1CygX62.png?w=320,, 06-Januari-2022 12:29,,180
[Cek Fakta] Video Timor Leste Ingin Kembali ke Indonesia? Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/RkjvXMwk-cek-fakta-video-timor-leste-ingin-kembali-ke-indonesia-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/06/1373443/RGDyTgF2PB.png?w=320,, 06-Januari-2022 12:20,,180
[Cek Fakta] Vaksinasi Genosida? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/yKXq5qDN-cek-fakta-vaksinasi-genosida-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/06/1373342/Ft0iou9SQx.png?w=320,, 06-Januari-2022 09:04,,180
[Cek Fakta] TKA Tiongkok Tentara Merah yang Disusupkan Masuk Indonesia? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/GNlWngVK-cek-fakta-tka-tiongkok-tentara-merah-yang-disusupkan-masuk-indonesia-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/06/1373319/3NfoKdUyOr.png?w=320,, 06-Januari-2022 08:23,,180
[Cek Fakta] Vaksin Covid-19 Dapat Sebabkan Gangguan Stres? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/1bVq0j1N-cek-fakta-vaksin-covid-19-dapat-sebabkan-gangguan-stres-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/05/1373226/SNPxG15ywz.png?w=320,, 05-Januari-2022 21:27,,180
[Cek Fakta] Pasangan Sesama Jenis Pamer Buku Nikah? Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/GNGAwLlk-cek-fakta-pasangan-sesama-jenis-pamer-buku-nikah-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/05/1372980/fhcWFPG7ms.png?w=320,, 05-Januari-2022 16:00,,180
[Cek Fakta] Vaksinasi Sebabkan Kemandulan bagi Anak Perempuan? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/8N0GgeEK-cek-fakta-vaksinasi-sebabkan-kemandulan-bagi-anak-perempuan-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/05/1372979/C9WmfFzSyj.png?w=320,, 05-Januari-2022 15:12,,180
"[Cek Fakta] Pemda Manokwari Larang Hijab, Azan dan Pembangunan Masjid, Itu Hoaks",https://www.medcom.id/telusur/cek-fakta/VNxo6JgK-cek-fakta-pemda-manokwari-larang-hijab-azan-dan-pembangunan-masjid-itu-hoaks,https://cdn.medcom.id/dynamic/content/2022/01/05/1372947/K1afwN2Lgt.png?w=320,, 05-Januari-2022 13:14,,180
[Cek Fakta] Beredar Video Penculik Anak Diamuk Massa? Cek Faktanya,https://www.medcom.id/telusur/cek-fakta/GbmawALb-cek-fakta-beredar-video-penculik-anak-diamuk-massa-cek-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/05/1372899/g3uP8NIWny.png?w=320,, 05-Januari-2022 11:54,,180
[Cek Fakta] Foto Rudal Buatan Indonesia untuk Menakuti Tiongkok? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/zNAXx8vK-cek-fakta-foto-rudal-buatan-indonesia-untuk-menakuti-tiongkok-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/05/1372890/NLXpkVsw1h.png?w=320,, 05-Januari-2022 11:34,,180
[Cek Fakta] Benarkah Mandi Garam dapat Membantu Membunuh Parasit dari Kandungan Vaksin Covid-19? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/4baqnlWb-cek-fakta-benarkah-mandi-garam-dapat-membantu-membunuh-parasit-dari-kandungan-vaksin-covid-19-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/04/1372667/kO3GLD6dA9.png?w=320,, 04-Januari-2022 20:23,,180
[Cek Fakta] Kepala WHO Peringatkan Vaksin Booster Covid-19 Dapat Membunuh Anak-anak? Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/Rb1GEn1K-cek-fakta-kepala-who-peringatkan-vaksin-booster-covid-19-dapat-membunuh-anak-anak-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/04/1372471/e7iUV8gHyK.png?w=320,, 04-Januari-2022 13:51,,180
[Cek Fakta] Benarkah Anies Baswedan Baca Buku '101 Cara Ngeles'? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/GKdjVLdb-cek-fakta-benarkah-anies-baswedan-baca-buku-101-cara-ngeles-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/04/1372434/ma6D2BSOjC.png?w=320,, 04-Januari-2022 13:14,,180
"[Cek Fakta] Beredar Video Pidato Jokowi terkait Umat Islam Dilarang Berkerumun, Umat Agama Lain Tidak? Cek Faktanya",https://www.medcom.id/telusur/cek-fakta/1bVq8MaN-cek-fakta-beredar-video-pidato-jokowi-terkait-umat-islam-dilarang-berkerumun-umat-agama-lain-tidak-cek-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/04/1372426/PqdzWbGIw3.png?w=320,, 04-Januari-2022 12:25,,180
[Cek Fakta] Benarkah Anies Baswedan Raja Dusta soal Real Madrid dan Tim Kelas Dunia Lainnya di Stadion JIS? Simak Faktanya,https://www.medcom.id/telusur/cek-fakta/akW9E7XN-cek-fakta-benarkah-anies-baswedan-raja-dusta-soal-real-madrid-dan-tim-kelas-dunia-lainnya-di-stadion-jis-simak-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/04/1372422/XgoMc7TaxE.png?w=320,, 04-Januari-2022 12:01,,180
"[Cek Fakta] Beredar Link Cek Daftar Nama Penerima Bantuan BLT UMKM Rp1,2 Juta Periode Januari? Ini Faktanya",https://www.medcom.id/telusur/cek-fakta/aNrvonWN-cek-fakta-beredar-link-cek-daftar-nama-penerima-bantuan-blt-umkm-rp1-2-juta-periode-januari-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/04/1372405/OcX5T9VybI.png?w=320,, 04-Januari-2022 11:30,,180
"[Cek Fakta] Video Perempuan Bercadar Masuk Gereja Membawa Tas Mencurigakan Hoaks, Begini Faktanya",https://www.medcom.id/telusur/cek-fakta/0Kvo15wN-cek-fakta-video-perempuan-bercadar-masuk-gereja-membawa-tas-mencurigakan-hoaks-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/04/1372264/Ts7BuwKnl1.png?w=320,, 04-Januari-2022 06:00,,180
[Cek Fakta] Beredar Akun Twitter dan Nomor WA ,https://www.medcom.id/telusur/cek-fakta/zNAXOlZK-cek-fakta-beredar-akun-twitter-dan-nomor-wa-ngaku-dari-bank-mandiri-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/03/1372090/YtIs0PgQCL.png?w=320,, 03-Januari-2022 15:37,,180
[Cek Fakta] Vaksin Covid-19 Berbahaya dan tidak Aman Digunakan Manusia? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/JKR37LQN-cek-fakta-vaksin-covid-19-berbahaya-dan-tidak-aman-digunakan-manusia-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/03/1372004/WS7yan1xkJ.png?w=320,, 03-Januari-2022 12:03,,180
[Cek Fakta] Foto Koran 2011 soal Depopulasi lewat Vaksinasi? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/4baqEj0b-cek-fakta-foto-koran-2011-soal-depopulasi-lewat-vaksinasi-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/03/1371967/PMX7EoZcgq.png?w=320,, 03-Januari-2022 10:43,,180
[Cek Fakta] Vaksin Sinovac untuk Anak Sama Sekali belum Diujicoba? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/Wb7X8mdk-cek-fakta-vaksin-sinovac-untuk-anak-sama-sekali-belum-diujicoba-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/02/1371677/KGQEBfUxsc.png?w=320,, 02-Januari-2022 10:08,,180
"[Cek Fakta] Juventus, Real Madrid dan Barcelona U 19 Kalah Lawan Timnas di Stadion JIS? Ini Faktanya",https://www.medcom.id/telusur/cek-fakta/MkMDx4Ob-cek-fakta-juventus-real-madrid-dan-barcelona-u-19-kalah-lawan-timnas-di-stadion-jis-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/02/1371676/RlK2d6SnCI.png?w=320,, 02-Januari-2022 07:29,,210
